,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,topic
10,5.004003202591263e-06,5.004003202591262e-06,0.011947525961101716,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,0.024707915869544444,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,0.1581817044529628,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591263e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591263e-06,0.008938276085208186,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,0.7960494375190921,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,5.004003202591262e-06,neuroscience
11,0.03796291573935234,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,0.0014200122579814912,1.299376299382981e-05,1.299376299382981e-05,0.017502963167417042,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,0.08379257251897139,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,0.8588667546114936,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,1.299376299382981e-05,fraternities
12,0.040493305912265534,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,0.0019131255068133288,1.2493753123556795e-05,1.2493753123556795e-05,0.03307408725607592,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,0.7435311974946022,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,0.0006926550956536925,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,0.0005405931356905579,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,0.0009583210116888912,0.0015381686311147487,1.2493753123556796e-05,0.1768712396092649,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,1.2493753123556795e-05,theatre
13,0.05889100436661588,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,0.015135533116621792,1.3304949441301602e-05,1.3304949441301602e-05,0.019850846625725328,1.3304949441301602e-05,1.3304949441301602e-05,0.0017123159427767027,0.04962573754890345,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,0.0021590962717292143,0.850657029071115,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,0.0015426786743910012,1.3304949441301602e-05,1.3304949441301602e-05,1.3304949441301602e-05,fraternities
14,5.230125523055608e-06,5.230125523055607e-06,0.03985024226489408,5.230125523055607e-06,5.230125523055607e-06,0.001247680544248414,5.230125523055607e-06,5.230125523055607e-06,0.008305540479149266,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,0.1606522055736054,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055608e-06,0.010405255978589005,0.0002686850786748063,5.230125523055607e-06,5.230125523055607e-06,0.7790977959385781,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,5.230125523055607e-06,neuroscience
15,0.0038369335084838196,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.405405405457737e-06,5.4054054054577366e-06,0.010147467034889349,5.4054054054577366e-06,5.4054054054577366e-06,0.0002768819480931529,0.1417541594499018,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.405405405457737e-06,0.00029007974907181814,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,0.0018685196095623992,0.02008483752898128,5.4054054054577366e-06,5.4054054054577366e-06,0.0008598819535886885,0.8207136716498586,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,5.4054054054577366e-06,neuroscience
16,0.05186777405226258,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,0.03728513135038326,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,0.6625678721162196,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,0.001472287208066871,1.1956001913013024e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013024e-05,0.24638847520611212,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,1.1956001913013022e-05,theatre
17,0.03836226189424882,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,6.157635468027647e-06,6.157635468027646e-06,6.157635468027646e-06,0.022470216688666646,6.157635468027646e-06,6.157635468027646e-06,6.1576354680276485e-06,0.4231512404998406,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,0.0002593188582226592,0.005233583837912337,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,0.002080834860196685,6.157635468027646e-06,6.157635468027646e-06,0.017406674756753032,0.002810865657867643,0.4880341162467826,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,6.157635468027646e-06,religion
18,0.07391182962767492,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079822e-06,4.189710072079821e-06,4.189710072079821e-06,0.6404207583725391,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,0.0507011347646467,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,0.00019173606247518735,0.23462790132014147,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,4.189710072079821e-06,football
19,0.03935281767779769,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697696e-05,1.2065637065697695e-05,0.0011572247277108485,1.2065637065697695e-05,1.2065637065697695e-05,0.03324061431552175,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697695e-05,0.7265414100711818,0.00046404348760135743,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697696e-05,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697696e-05,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697696e-05,1.2065637065697695e-05,1.2065637065697696e-05,1.2065637065697695e-05,1.2065637065697696e-05,0.19883365805995265,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697695e-05,1.2065637065697695e-05,theatre
20,0.044550816578493246,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,0.00025179761105639244,4.243041412106429e-06,4.243041412106429e-06,0.5269076538621386,4.243041412106429e-06,4.243041412106429e-06,4.2430414121064294e-06,0.22965523115950054,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.2430414121064294e-06,0.002439656389131876,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,0.00047206713699514695,0.0007339218751734058,0.19485307806232322,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,4.243041412106429e-06,football
21,0.02616874269040385,1.329787234047923e-05,1.329787234047923e-05,0.0014399899250075344,1.329787234047923e-05,1.3297872340479232e-05,1.329787234047923e-05,1.329787234047923e-05,0.006992908245956981,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,0.07732716615068064,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,0.0025093080617093365,1.329787234047923e-05,1.329787234047923e-05,0.002535890327980703,1.329787234047923e-05,0.8825871648110251,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,1.329787234047923e-05,fraternities
22,0.0032665862353744427,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130558e-06,8.668515950130556e-06,8.668515950130556e-06,0.011592733278265802,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,0.08414273060241075,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,0.0003936393761614166,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130558e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,0.00036932271201863405,0.8999402582534646,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,8.668515950130556e-06,computer
23,0.04555625837413329,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,0.0005852285086729046,5.5915902483135125e-06,5.5915902483135125e-06,0.007644786936533729,5.5915902483135125e-06,5.5915902483135125e-06,0.0014221529571884193,0.28131342517508323,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,0.00051014249824293,5.591590248313513e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.591590248313513e-06,0.005694744715118229,0.6570943299470812,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,5.5915902483135125e-06,religion
